order_id,order_date,user_id,partner_id,ordered_product_skus,currency,basket_total,profit,referrer
699,2022-05-08 13:51:00,848,3,[21],USD,54,3.2399999999999998,facebook
700,2022-05-08 15:10:06,781,3,"[14, 24]",USD,549,32.94,ppc
701,2022-05-08 15:52:00,566,3,[35],USD,20,1.2,facebook
702,2022-05-08 17:15:09,728,5,"[8, 28]",USD,100,8.0,ppc
703,2022-05-08 18:50:15,60,3,"[10, 7, 27, 16, 31, 12]",USD,349,20.939999999999998,ppc
704,2022-05-08 19:04:34,632,3,[30],USD,6,0.36,organic
705,2022-05-08 19:08:15,80,4,[37],USD,30,6.6,twitter
706,2022-05-08 19:57:00,571,5,"[34, 7]",USD,115,9.200000000000001,facebook
707,2022-05-08 20:21:25,624,2,[35],USD,20,2.8000000000000003,organic
708,2022-05-08 20:23:33,715,2,"[1, 33]",USD,245,34.300000000000004,facebook
709,2022-05-08 21:48:45,15,3,"[7, 21]",USD,149,8.94,instagram
710,2022-05-09 00:47:45,667,2,[39],USD,15,2.1,instagram
711,2022-05-09 00:53:45,699,4,"[33, 10, 24]",USD,159,34.98,instagram
712,2022-05-09 00:57:50,459,4,[38],USD,25,5.5,ppc
713,2022-05-09 01:03:56,283,4,"[31, 17, 1]",USD,253,55.660000000000004,facebook
714,2022-05-09 01:44:15,191,1,[17],USD,3,0.54,facebook
715,2022-05-09 03:40:47,723,5,"[28, 31]",USD,100,8.0,organic
716,2022-05-09 04:48:43,5,4,"[5, 8, 20, 27]",USD,157,34.54,ppc
717,2022-05-09 10:43:12,311,5,"[23, 29, 12, 38, 14]",USD,594,47.52,instagram
718,2022-05-09 11:14:06,539,2,"[27, 31]",USD,90,12.600000000000001,ppc
719,2022-05-09 11:21:31,823,5,[37],USD,30,2.4,twitter
720,2022-05-09 12:04:09,733,1,"[31, 32]",USD,140,25.2,organic
721,2022-05-09 12:07:48,773,5,"[4, 31]",USD,55,4.4,instagram
722,2022-05-09 13:58:20,589,3,"[24, 40, 23]",USD,208,12.48,facebook
723,2022-05-09 15:29:43,148,3,[14],USD,450,27.0,ppc
724,2022-05-09 15:55:13,394,2,[33],USD,20,2.8000000000000003,instagram
725,2022-05-09 16:16:46,654,3,[4],USD,30,1.7999999999999998,instagram
726,2022-05-09 16:50:49,616,4,[16],USD,120,26.4,direct
727,2022-05-09 18:17:31,420,3,"[10, 7, 24, 13]",USD,238,14.28,direct
728,2022-05-09 19:21:55,483,3,"[19, 7]",USD,98,5.88,facebook
729,2022-05-09 22:26:44,40,3,"[24, 16, 10]",USD,259,15.54,direct
730,2022-05-09 23:36:35,303,4,"[4, 7, 8]",USD,150,33.0,instagram
731,2022-05-09 23:44:01,315,5,"[25, 28, 2]",USD,404,32.32,facebook
732,2022-05-10 03:40:25,323,5,"[2, 35, 24, 7]",USD,464,37.12,facebook
733,2022-05-10 04:13:58,275,1,"[22, 10]",USD,115,20.7,ppc
734,2022-05-10 04:15:11,477,4,[23],USD,85,18.7,direct
735,2022-05-10 04:47:29,743,4,"[16, 22, 31]",USD,220,48.4,ppc
736,2022-05-10 04:50:28,128,5,"[25, 35]",USD,99,7.92,ppc
737,2022-05-10 05:03:03,789,4,"[31, 39]",USD,40,8.8,twitter
738,2022-05-10 05:06:43,717,4,[12],USD,4,0.88,ppc
739,2022-05-10 07:32:03,304,3,"[17, 16]",USD,123,7.38,ppc
740,2022-05-10 07:46:41,307,3,"[9, 7, 3, 17]",USD,288,17.28,twitter
741,2022-05-10 08:04:50,63,1,[2],USD,250,45.0,facebook
742,2022-05-10 08:36:45,588,4,"[10, 8, 31, 27]",USD,155,34.1,facebook
743,2022-05-10 10:09:39,615,3,[16],USD,120,7.199999999999999,instagram
744,2022-05-10 10:59:34,667,5,[15],USD,80,6.4,facebook
745,2022-05-10 11:22:21,597,5,[32],USD,115,9.200000000000001,direct
746,2022-05-10 11:54:02,33,4,[9],USD,60,13.2,ppc
747,2022-05-10 13:35:01,31,3,[3],USD,130,7.8,ppc
748,2022-05-10 13:50:29,70,1,"[16, 28]",USD,195,35.1,organic
749,2022-05-10 15:43:05,764,4,"[10, 19, 9, 36]",USD,133,29.26,instagram
750,2022-05-10 17:49:53,622,4,[20],USD,17,3.74,ppc
751,2022-05-10 19:39:19,577,3,"[27, 16, 12]",USD,189,11.34,instagram
752,2022-05-10 21:09:35,552,4,"[31, 16]",USD,145,31.9,ppc
753,2022-05-10 21:15:56,230,3,[39],USD,15,0.8999999999999999,ppc
754,2022-05-10 21:38:26,387,4,[15],USD,80,17.6,organic
755,2022-05-10 22:02:28,330,4,[37],USD,30,6.6,instagram
756,2022-05-10 22:33:04,221,3,[38],USD,25,1.5,instagram
757,2022-05-11 01:24:45,419,1,"[9, 22, 12, 1]",USD,364,65.52,instagram
758,2022-05-11 02:01:40,674,3,"[22, 4]",USD,105,6.3,instagram
759,2022-05-11 03:36:56,557,4,"[32, 7]",USD,210,46.2,ppc
760,2022-05-11 04:23:57,791,1,[11],USD,70,12.6,facebook
761,2022-05-11 05:20:18,676,1,"[1, 17]",USD,228,41.04,instagram
762,2022-05-11 05:23:08,357,4,"[22, 15]",USD,155,34.1,facebook
763,2022-05-11 05:23:27,323,3,[31],USD,25,1.5,facebook
764,2022-05-11 05:27:02,341,4,"[32, 26]",USD,265,58.3,ppc
765,2022-05-11 05:57:34,603,1,[28],USD,75,13.5,instagram
766,2022-05-11 07:21:12,76,4,"[4, 16]",USD,150,33.0,instagram
767,2022-05-11 08:46:39,639,5,"[30, 21]",USD,60,4.8,instagram
768,2022-05-11 09:52:42,34,4,"[10, 31, 39]",USD,80,17.6,ppc
769,2022-05-11 12:40:28,328,5,"[10, 7]",USD,135,10.8,twitter
770,2022-05-11 12:50:22,265,3,[21],USD,54,3.2399999999999998,instagram
771,2022-05-11 13:03:23,66,1,"[8, 8, 38]",USD,75,13.5,facebook
772,2022-05-11 13:30:17,458,3,"[24, 25, 38]",USD,203,12.18,facebook
773,2022-05-11 15:00:04,340,4,"[22, 24, 8, 29, 10, 3]",USD,399,87.78,facebook
774,2022-05-11 15:42:26,75,4,"[1, 7]",USD,320,70.4,twitter
775,2022-05-11 16:22:43,22,2,"[10, 19, 36]",USD,73,10.22,instagram
776,2022-05-11 16:27:41,210,3,"[12, 17]",USD,7,0.42,organic
777,2022-05-11 16:46:53,710,5,[31],USD,25,2.0,instagram
778,2022-05-11 17:03:41,852,4,"[8, 27, 6]",USD,95,20.9,instagram
779,2022-05-11 17:37:24,403,5,[38],USD,25,2.0,instagram
780,2022-05-11 18:01:00,535,5,"[24, 21, 1, 21, 38]",USD,457,36.56,ppc
781,2022-05-11 18:03:48,119,4,"[8, 17, 8]",USD,53,11.66,ppc
782,2022-05-11 21:51:14,687,3,"[19, 3, 24]",USD,232,13.92,direct
783,2022-05-11 22:02:48,111,4,[10],USD,40,8.8,facebook
784,2022-05-12 00:25:06,476,4,"[31, 9, 22]",USD,160,35.2,twitter
785,2022-05-12 00:32:29,191,4,"[3, 5]",USD,180,39.6,ppc
786,2022-05-12 01:03:44,488,4,[30],USD,6,1.32,instagram
787,2022-05-12 03:26:14,312,4,"[24, 11, 4, 17]",USD,202,44.44,direct
788,2022-05-12 04:08:18,21,4,[22],USD,75,16.5,ppc
789,2022-05-12 04:28:34,355,3,"[24, 8, 13]",USD,128,7.68,instagram
790,2022-05-12 05:07:19,736,1,"[4, 31, 24]",USD,154,27.72,instagram
791,2022-05-12 05:17:03,780,3,[7],USD,95,5.7,organic
792,2022-05-12 05:36:42,76,5,[1],USD,225,18.0,ppc
793,2022-05-12 06:19:55,574,4,[3],USD,130,28.6,instagram
794,2022-05-12 06:52:04,793,3,"[9, 24]",USD,159,9.54,organic
795,2022-05-12 07:14:00,239,3,"[37, 33, 31, 22]",USD,150,9.0,facebook
796,2022-05-12 09:09:08,372,1,[7],USD,95,17.099999999999998,instagram
797,2022-05-12 09:55:39,742,3,[21],USD,54,3.2399999999999998,ppc
798,2022-05-12 11:17:51,359,3,"[38, 16, 22]",USD,220,13.2,ppc
799,2022-05-12 13:38:46,394,2,[23],USD,85,11.9,ppc
800,2022-05-12 14:04:14,299,4,[18],USD,3,0.66,organic
801,2022-05-12 14:40:33,448,5,"[17, 24]",USD,102,8.16,direct
802,2022-05-12 15:48:34,411,4,"[1, 38, 1, 23, 32]",USD,675,148.5,direct
803,2022-05-12 16:01:14,388,3,"[30, 18, 18]",USD,12,0.72,instagram
804,2022-05-12 16:42:41,213,4,"[5, 1]",USD,275,60.5,twitter
805,2022-05-12 18:06:39,537,1,"[7, 8, 37]",USD,150,27.0,ppc
806,2022-05-12 18:27:56,541,4,"[14, 8]",USD,475,104.5,ppc
807,2022-05-12 20:29:20,341,3,"[38, 31]",USD,50,3.0,ppc
808,2022-05-12 20:40:25,771,1,[17],USD,3,0.54,ppc
809,2022-05-12 20:48:04,345,5,"[22, 18, 27]",USD,143,11.44,facebook
810,2022-05-13 01:24:57,252,3,"[21, 15, 31]",USD,159,9.54,direct
811,2022-05-13 02:08:27,4,4,"[40, 34, 23, 34, 17]",USD,152,33.44,facebook
812,2022-05-13 03:52:10,545,4,"[40, 2]",USD,274,60.28,instagram
813,2022-05-13 03:54:56,668,5,[32],USD,115,9.200000000000001,instagram
814,2022-05-13 04:00:18,558,4,"[26, 29, 1]",USD,405,89.1,facebook
815,2022-05-13 04:28:40,541,4,"[14, 31, 14]",USD,925,203.5,twitter
816,2022-05-13 04:39:33,185,3,[23],USD,85,5.1,instagram
817,2022-05-13 04:55:00,458,4,"[7, 1, 32]",USD,435,95.7,twitter
818,2022-05-13 11:03:47,111,5,"[17, 27, 22]",USD,143,11.44,instagram
819,2022-05-13 13:12:46,859,1,"[24, 12, 35, 27]",USD,188,33.839999999999996,organic
820,2022-05-13 14:02:03,654,4,[18],USD,3,0.66,twitter
821,2022-05-13 14:06:22,585,4,"[31, 20, 24]",USD,141,31.02,instagram
822,2022-05-13 14:06:38,242,2,"[7, 12, 34, 7]",USD,214,29.960000000000004,instagram
823,2022-05-13 15:06:06,348,4,"[38, 39]",USD,40,8.8,instagram
824,2022-05-13 15:12:40,227,1,"[27, 7, 31, 39]",USD,200,36.0,organic
825,2022-05-13 17:28:02,533,1,"[4, 27, 33]",USD,115,20.7,organic
826,2022-05-13 17:49:06,138,1,"[20, 8]",USD,42,7.56,instagram
827,2022-05-13 17:52:00,709,5,[5],USD,50,4.0,facebook
828,2022-05-13 21:09:55,185,4,"[10, 26]",USD,190,41.8,twitter
829,2022-05-14 00:55:35,460,4,[13],USD,4,0.88,ppc
830,2022-05-14 02:38:30,61,4,[37],USD,30,6.6,facebook
831,2022-05-14 03:01:55,6,1,"[15, 35]",USD,100,18.0,instagram
832,2022-05-14 06:42:17,356,5,"[35, 11, 16, 25]",USD,289,23.12,organic
833,2022-05-14 08:21:29,97,3,"[10, 22]",USD,115,6.8999999999999995,instagram
834,2022-05-14 08:29:12,759,4,"[8, 36, 26, 1, 7]",USD,525,115.5,instagram
835,2022-05-14 08:47:03,879,4,[40],USD,24,5.28,ppc
836,2022-05-14 09:28:23,118,4,"[1, 27]",USD,290,63.8,instagram
837,2022-05-14 11:09:09,388,2,[37],USD,30,4.2,instagram
838,2022-05-14 12:05:57,498,5,"[22, 24, 38]",USD,199,15.92,organic
839,2022-05-14 12:23:03,836,3,"[17, 12, 10]",USD,47,2.82,organic
840,2022-05-14 12:26:57,489,1,[36],USD,30,5.3999999999999995,ppc
841,2022-05-14 18:38:04,29,4,"[38, 4, 4]",USD,85,18.7,direct
842,2022-05-14 18:40:36,619,3,"[7, 25, 40]",USD,198,11.879999999999999,organic
843,2022-05-14 18:46:23,736,4,"[7, 18]",USD,98,21.56,facebook
844,2022-05-14 20:16:01,438,4,"[8, 27]",USD,90,19.8,facebook
845,2022-05-14 21:04:14,176,3,[19],USD,3,0.18,direct
846,2022-05-14 21:35:17,810,5,"[32, 1, 22]",USD,415,33.2,direct
847,2022-05-14 23:14:56,860,3,[16],USD,120,7.199999999999999,ppc
848,2022-05-15 00:08:18,97,3,[38],USD,25,1.5,ppc
849,2022-05-15 02:23:23,823,3,"[10, 2]",USD,290,17.4,ppc
850,2022-05-15 03:07:16,454,4,"[1, 22]",USD,300,66.0,direct
851,2022-05-15 03:51:25,146,2,[39],USD,15,2.1,organic
852,2022-05-15 08:51:09,467,4,[40],USD,24,5.28,twitter
853,2022-05-15 09:33:45,323,3,"[19, 6]",USD,8,0.48,direct
854,2022-05-15 09:35:01,205,4,[18],USD,3,0.66,instagram
855,2022-05-15 10:09:08,719,3,[38],USD,25,1.5,organic
856,2022-05-15 10:10:37,75,3,"[16, 39]",USD,135,8.1,ppc
857,2022-05-15 10:36:59,448,3,"[31, 28]",USD,100,6.0,twitter
858,2022-05-15 11:56:44,32,4,"[35, 35, 33, 30]",USD,66,14.52,instagram
859,2022-05-15 13:54:19,193,4,"[17, 20]",USD,20,4.4,direct
860,2022-05-15 14:25:40,266,5,"[27, 1, 4]",USD,320,25.6,instagram
861,2022-05-15 15:54:20,482,4,[36],USD,30,6.6,instagram
862,2022-05-15 16:01:44,134,3,"[37, 8, 31, 27, 39]",USD,160,9.6,ppc
863,2022-05-15 17:09:03,691,4,"[4, 16, 23, 27]",USD,300,66.0,direct
864,2022-05-15 19:12:52,235,1,[19],USD,3,0.54,organic
865,2022-05-15 22:12:11,857,3,"[3, 11, 28, 16]",USD,395,23.7,organic
866,2022-05-15 23:05:45,779,4,"[9, 24, 38]",USD,184,40.48,ppc
867,2022-05-16 00:56:23,867,3,[24],USD,99,5.9399999999999995,ppc
868,2022-05-16 01:22:13,49,4,"[1, 19]",USD,228,50.160000000000004,facebook
869,2022-05-16 04:30:27,512,5,[5],USD,50,4.0,ppc
870,2022-05-16 05:09:19,845,4,[6],USD,5,1.1,instagram
871,2022-05-16 06:52:07,796,5,[4],USD,30,2.4,instagram
872,2022-05-16 08:37:06,757,1,[1],USD,225,40.5,organic
873,2022-05-16 09:40:42,256,4,"[29, 1]",USD,255,56.1,organic
874,2022-05-16 10:22:23,102,3,[17],USD,3,0.18,instagram
875,2022-05-16 12:27:30,566,5,"[27, 20, 6]",USD,87,6.96,organic
876,2022-05-16 13:13:28,364,4,[8],USD,25,5.5,organic
877,2022-05-16 14:03:00,394,4,"[4, 17]",USD,33,7.26,instagram
878,2022-05-16 15:59:48,120,3,"[10, 13, 24]",USD,143,8.58,ppc
879,2022-05-16 18:11:59,332,4,[25],USD,79,17.38,ppc
880,2022-05-16 19:36:40,647,4,[4],USD,30,6.6,instagram
881,2022-05-16 20:16:29,813,4,"[13, 14, 13, 8]",USD,483,106.26,organic
882,2022-05-16 21:15:00,672,4,[7],USD,95,20.9,twitter
883,2022-05-16 21:56:17,392,4,"[26, 17]",USD,153,33.660000000000004,twitter
884,2022-05-16 22:17:20,513,4,"[31, 9]",USD,85,18.7,facebook
885,2022-05-16 23:35:40,502,4,[16],USD,120,26.4,ppc
886,2022-05-17 03:01:53,5,3,[13],USD,4,0.24,instagram
887,2022-05-17 05:50:55,834,4,[7],USD,95,20.9,direct
888,2022-05-17 06:10:45,388,2,"[38, 14, 38]",USD,500,70.0,ppc
889,2022-05-17 06:56:59,161,4,"[1, 1]",USD,450,99.0,instagram
890,2022-05-17 10:09:35,526,4,[3],USD,130,28.6,instagram
891,2022-05-17 11:38:42,315,4,"[22, 28, 22]",USD,225,49.5,facebook
892,2022-05-17 12:11:16,164,3,[8],USD,25,1.5,direct
893,2022-05-17 16:35:47,775,3,"[32, 10]",USD,155,9.299999999999999,ppc
894,2022-05-17 17:07:27,167,5,[8],USD,25,2.0,instagram
895,2022-05-17 17:24:18,519,4,[28],USD,75,16.5,instagram
896,2022-05-17 21:21:42,300,3,[29],USD,30,1.7999999999999998,instagram
897,2022-05-17 22:28:19,534,4,[29],USD,30,6.6,facebook
898,2022-05-18 01:33:26,5,1,[22],USD,75,13.5,twitter
899,2022-05-18 02:08:34,225,4,"[8, 24, 32]",USD,239,52.58,twitter
900,2022-05-18 03:33:26,682,4,"[17, 16, 19]",USD,126,27.72,ppc
901,2022-05-18 03:52:12,533,4,[4],USD,30,6.6,facebook
902,2022-05-18 04:19:43,493,4,"[1, 37, 32, 23]",USD,455,100.1,twitter
903,2022-05-18 05:49:43,562,3,[37],USD,30,1.7999999999999998,instagram
904,2022-05-18 09:22:18,8,3,[16],USD,120,7.199999999999999,ppc
905,2022-05-18 13:18:59,354,4,"[24, 1]",USD,324,71.28,instagram
906,2022-05-18 13:40:18,13,4,[25],USD,79,17.38,facebook
907,2022-05-18 14:32:55,316,1,"[17, 10]",USD,43,7.739999999999999,facebook
908,2022-05-18 18:19:50,793,4,"[29, 38]",USD,55,12.1,ppc
909,2022-05-18 19:30:11,318,1,[8],USD,25,4.5,ppc
910,2022-05-18 21:19:20,851,4,[19],USD,3,0.66,ppc
911,2022-05-19 04:20:50,399,4,[37],USD,30,6.6,facebook
912,2022-05-19 10:43:24,337,3,[28],USD,75,4.5,twitter
913,2022-05-19 12:21:51,235,5,"[4, 38, 8]",USD,80,6.4,ppc
914,2022-05-19 21:50:47,143,4,[23],USD,85,18.7,instagram
915,2022-05-19 22:48:39,272,4,[40],USD,24,5.28,instagram
916,2022-05-20 01:03:12,824,4,"[26, 33, 14]",USD,620,136.4,direct
917,2022-05-20 01:06:20,850,3,[38],USD,25,1.5,instagram
918,2022-05-20 03:57:29,569,2,"[11, 1]",USD,295,41.300000000000004,direct
919,2022-05-20 04:10:05,562,1,[7],USD,95,17.099999999999998,instagram
920,2022-05-20 07:34:38,149,3,"[9, 4]",USD,90,5.3999999999999995,organic
921,2022-05-20 08:23:40,829,3,[17],USD,3,0.18,instagram
922,2022-05-20 09:06:40,248,5,"[6, 27, 16]",USD,190,15.200000000000001,facebook
923,2022-05-20 14:58:08,708,1,"[38, 17]",USD,28,5.04,organic
924,2022-05-20 15:15:35,427,5,"[27, 25]",USD,144,11.52,direct
925,2022-05-20 15:17:08,879,5,"[25, 40]",USD,103,8.24,facebook
926,2022-05-20 20:55:56,274,4,[5],USD,50,11.0,instagram
927,2022-05-20 21:04:43,127,5,"[22, 22]",USD,150,12.0,organic
928,2022-05-20 23:23:13,66,4,[10],USD,40,8.8,organic
929,2022-05-21 02:44:37,842,3,"[17, 11, 25]",USD,152,9.12,instagram
930,2022-05-21 04:42:23,614,5,[30],USD,6,0.48,instagram
931,2022-05-21 05:57:40,74,5,[37],USD,30,2.4,instagram
932,2022-05-21 14:37:58,79,2,"[9, 22]",USD,135,18.900000000000002,instagram
933,2022-05-21 14:49:33,868,1,"[31, 10, 17]",USD,68,12.24,facebook
934,2022-05-21 19:42:02,20,3,"[8, 9, 16]",USD,205,12.299999999999999,facebook
935,2022-05-21 20:54:31,560,4,"[24, 35, 4]",USD,149,32.78,instagram
936,2022-05-21 21:42:11,627,4,[13],USD,4,0.88,organic
937,2022-05-21 22:04:23,394,3,[20],USD,17,1.02,instagram
938,2022-05-21 22:53:35,145,4,"[18, 37, 16]",USD,153,33.660000000000004,facebook
939,2022-05-21 23:19:27,636,4,"[6, 14, 27]",USD,520,114.4,instagram
940,2022-05-22 04:23:09,90,4,[5],USD,50,11.0,organic
941,2022-05-22 07:38:29,605,3,"[19, 1]",USD,228,13.68,instagram
942,2022-05-22 09:50:43,57,3,"[31, 16]",USD,145,8.7,facebook
943,2022-05-22 11:37:21,791,5,[25],USD,79,6.32,instagram
944,2022-05-22 12:42:40,936,1,[17],USD,3,0.54,instagram
945,2022-05-22 15:54:02,492,4,"[8, 1]",USD,250,55.0,direct
946,2022-05-22 17:29:34,797,4,[19],USD,3,0.66,instagram
947,2022-05-22 19:12:02,152,1,"[17, 27]",USD,68,12.24,instagram
948,2022-05-22 19:15:14,169,3,"[1, 27]",USD,290,17.4,facebook
949,2022-05-22 21:34:36,899,3,[28],USD,75,4.5,ppc
950,2022-05-22 23:06:14,589,3,"[17, 8]",USD,28,1.68,instagram
951,2022-05-23 01:44:34,860,3,[34],USD,20,1.2,direct
952,2022-05-23 02:40:10,95,4,"[16, 2, 22]",USD,445,97.9,ppc
953,2022-05-23 03:29:41,248,3,[30],USD,6,0.36,ppc
954,2022-05-23 09:47:34,469,1,[39],USD,15,2.6999999999999997,facebook
955,2022-05-23 12:01:12,750,4,[26],USD,150,33.0,facebook
956,2022-05-23 12:13:00,551,1,"[40, 27, 31]",USD,114,20.52,instagram
957,2022-05-23 13:57:10,579,1,"[18, 31]",USD,28,5.04,organic
958,2022-05-23 19:43:37,696,4,[37],USD,30,6.6,ppc
959,2022-05-23 20:04:18,43,4,"[22, 4, 9]",USD,165,36.3,facebook
960,2022-05-23 21:24:10,537,4,[16],USD,120,26.4,organic
961,2022-05-23 21:40:12,200,3,[20],USD,17,1.02,facebook
962,2022-05-23 23:35:46,578,1,[16],USD,120,21.599999999999998,organic
963,2022-05-24 03:42:04,893,4,[15],USD,80,17.6,ppc
964,2022-05-24 06:41:37,872,4,[12],USD,4,0.88,twitter
965,2022-05-24 11:10:13,933,3,[9],USD,60,3.5999999999999996,facebook
966,2022-05-24 12:01:56,64,1,"[10, 3, 10]",USD,210,37.8,instagram
967,2022-05-24 14:48:10,541,5,"[32, 15]",USD,195,15.6,facebook
968,2022-05-24 17:22:09,340,4,[26],USD,150,33.0,instagram
969,2022-05-24 19:47:01,554,4,"[14, 19]",USD,453,99.66,facebook
970,2022-05-24 23:03:58,660,5,"[1, 40, 7]",USD,344,27.52,ppc
971,2022-05-25 01:08:03,943,4,[7],USD,95,20.9,ppc
972,2022-05-25 05:29:05,500,1,[36],USD,30,5.3999999999999995,instagram
973,2022-05-25 08:50:55,747,4,"[7, 27]",USD,160,35.2,organic
974,2022-05-25 08:52:33,755,3,[27],USD,65,3.9,instagram
975,2022-05-25 10:10:58,637,5,"[4, 16, 9]",USD,210,16.8,organic
976,2022-05-25 17:44:03,882,4,"[21, 35, 9, 35, 2]",USD,404,88.88,instagram
977,2022-05-25 22:40:18,964,4,"[10, 31, 38, 9]",USD,150,33.0,organic
978,2022-05-25 23:45:56,50,5,"[27, 29]",USD,95,7.6000000000000005,facebook
979,2022-05-26 01:07:06,116,4,[1],USD,225,49.5,instagram
980,2022-05-26 04:50:40,492,5,"[31, 31, 39, 2, 24]",USD,414,33.12,ppc
981,2022-05-26 09:52:28,242,3,"[4, 5]",USD,80,4.8,facebook
982,2022-05-26 11:00:42,116,3,[4],USD,30,1.7999999999999998,instagram
983,2022-05-26 12:03:01,830,1,"[14, 24]",USD,549,98.82,twitter
984,2022-05-26 12:37:42,58,3,[40],USD,24,1.44,facebook
985,2022-05-26 23:45:09,972,4,[15],USD,80,17.6,organic
986,2022-05-27 01:28:58,697,5,"[36, 11, 3]",USD,230,18.400000000000002,ppc
987,2022-05-27 06:11:08,778,4,[16],USD,120,26.4,organic
988,2022-05-27 11:26:13,150,3,"[8, 2]",USD,275,16.5,instagram
989,2022-05-27 14:14:28,104,4,"[4, 26]",USD,180,39.6,direct
990,2022-05-27 18:05:21,463,4,"[17, 22]",USD,78,17.16,instagram
991,2022-05-28 12:19:32,916,1,"[36, 27, 20]",USD,112,20.16,direct
992,2022-05-28 21:43:15,651,4,"[20, 9, 27]",USD,142,31.24,instagram
993,2022-05-29 01:07:55,850,5,"[22, 12]",USD,79,6.32,instagram
994,2022-05-29 01:56:02,112,4,"[37, 10]",USD,70,15.4,ppc
995,2022-05-29 02:27:28,905,4,[28],USD,75,16.5,facebook
996,2022-05-29 03:04:51,880,2,"[8, 24]",USD,124,17.360000000000003,organic
997,2022-05-29 06:44:41,190,3,"[4, 18, 20, 9, 16]",USD,230,13.799999999999999,organic
998,2022-05-29 06:55:05,57,4,[19],USD,3,0.66,ppc
999,2022-05-29 07:13:10,602,4,[33],USD,20,4.4,instagram
1000,2022-05-29 10:18:39,883,4,"[4, 33]",USD,50,11.0,instagram
1001,2022-05-29 14:51:02,916,4,"[38, 18, 7, 26]",USD,273,60.06,instagram
1002,2022-05-29 15:56:49,895,5,"[3, 25, 28]",USD,284,22.72,ppc
1003,2022-05-29 16:51:31,522,4,[38],USD,25,5.5,facebook
1004,2022-05-30 03:53:14,606,3,[39],USD,15,0.8999999999999999,twitter
1005,2022-05-30 09:02:08,830,3,"[9, 28, 6]",USD,140,8.4,organic
1006,2022-05-30 11:33:11,527,1,"[11, 25, 27]",USD,214,38.519999999999996,organic
1007,2022-05-30 16:13:19,797,4,[30],USD,6,1.32,instagram
1008,2022-05-30 16:16:00,94,4,"[15, 1, 28, 17]",USD,383,84.26,instagram
1009,2022-05-30 20:42:40,158,4,[18],USD,3,0.66,ppc
1010,2022-05-31 07:36:35,290,1,"[38, 35]",USD,45,8.1,direct
1011,2022-05-31 15:35:51,293,3,[20],USD,17,1.02,direct
