order_id,order_date,user_id,partner_id,ordered_product_skus,currency,basket_total,profit,referrer
691,2024-03-31 05:47:14,131,9,"[33, 32, 27, 25]",USD,279,8.37,organic
692,2024-03-31 13:40:32,981,8,[1],USD,225,24.75,ppc
693,2024-03-31 23:20:38,765,2,[5],USD,50,7.000000000000001,instagram
694,2024-04-01 04:31:17,1158,1,"[29, 8]",USD,55,9.9,instagram
695,2024-04-01 15:12:22,977,5,[27],USD,65,5.2,instagram
696,2024-04-01 18:42:54,754,4,"[2, 4]",USD,280,61.6,direct
697,2024-04-01 19:19:03,1110,5,[30],USD,6,0.48,instagram
698,2024-04-01 21:48:50,1070,4,"[34, 17, 17]",USD,26,5.72,ppc
699,2024-04-01 22:31:17,1276,9,"[32, 22, 12, 3]",USD,324,9.719999999999999,instagram
700,2024-04-02 01:20:30,416,7,[28],USD,75,5.250000000000001,facebook
701,2024-04-02 14:00:27,1162,3,"[20, 26, 1]",USD,392,23.52,instagram
702,2024-04-02 20:25:14,1318,3,[1],USD,225,13.5,direct
703,2024-04-03 15:28:51,3,4,[18],USD,3,0.66,organic
704,2024-04-03 19:53:04,964,7,[37],USD,30,2.1,instagram
705,2024-04-04 06:14:56,904,9,"[6, 26]",USD,155,4.6499999999999995,organic
706,2024-04-04 07:46:58,7,4,"[27, 32]",USD,180,39.6,facebook
707,2024-04-04 11:46:36,860,7,"[20, 7]",USD,112,7.840000000000001,instagram
708,2024-04-04 12:43:24,283,8,[35],USD,20,2.2,ppc
709,2024-04-06 06:34:20,714,4,[13],USD,4,0.88,ppc
710,2024-04-06 09:38:00,1210,4,[12],USD,4,0.88,ppc
711,2024-04-06 13:47:00,740,8,"[1, 39, 1]",USD,465,51.15,instagram
712,2024-04-06 15:59:11,1339,4,[1],USD,225,49.5,facebook
713,2024-04-06 23:46:42,677,1,"[3, 36, 32]",USD,275,49.5,instagram
714,2024-04-06 23:47:17,357,4,"[35, 21, 21]",USD,128,28.16,instagram
715,2024-04-07 00:49:23,1336,9,[12],USD,4,0.12,instagram
716,2024-04-07 09:02:56,1062,4,[18],USD,3,0.66,instagram
717,2024-04-07 17:11:57,401,8,"[32, 18, 36, 18]",USD,151,16.61,facebook
718,2024-04-07 20:58:32,551,6,"[32, 21, 17, 21, 21]",USD,280,47.6,instagram
719,2024-04-07 21:06:00,253,9,"[37, 22]",USD,105,3.15,ppc
720,2024-04-08 01:32:00,384,1,"[34, 34, 10]",USD,80,14.399999999999999,facebook
721,2024-04-08 05:38:22,1182,5,[19],USD,3,0.24,ppc
722,2024-04-08 09:58:43,621,4,"[11, 33, 17]",USD,93,20.46,facebook
723,2024-04-09 01:38:57,827,1,[29],USD,30,5.3999999999999995,direct
724,2024-04-09 10:22:01,1410,8,"[3, 26]",USD,280,30.8,organic
725,2024-04-09 12:01:34,1396,4,[40],USD,24,5.28,instagram
726,2024-04-10 01:28:44,1172,3,"[28, 24]",USD,174,10.44,instagram
727,2024-04-10 05:38:33,655,4,"[10, 5, 23, 5, 39]",USD,240,52.8,direct
728,2024-04-10 14:46:42,375,4,"[29, 34]",USD,50,11.0,ppc
729,2024-04-11 18:49:43,1372,9,"[21, 3]",USD,184,5.52,ppc
730,2024-04-11 20:32:46,1044,7,[25],USD,79,5.53,organic
731,2024-04-11 21:04:53,712,4,"[21, 22, 3]",USD,259,56.98,organic
732,2024-04-12 02:13:49,811,4,"[25, 16, 38]",USD,224,49.28,ppc
733,2024-04-12 04:47:46,711,7,[31],USD,25,1.7500000000000002,facebook
734,2024-04-12 10:11:38,32,1,"[19, 39, 12, 2, 36]",USD,302,54.36,organic
735,2024-04-12 13:36:05,1303,8,[39],USD,15,1.65,instagram
736,2024-04-13 01:43:52,1281,9,[28],USD,75,2.25,ppc
737,2024-04-13 01:53:22,887,4,"[18, 39]",USD,18,3.96,instagram
738,2024-04-13 09:03:38,856,3,"[28, 2, 40]",USD,349,20.939999999999998,ppc
739,2024-04-13 11:59:42,397,4,[20],USD,17,3.74,ppc
740,2024-04-13 21:47:39,1086,6,[21],USD,54,9.180000000000001,instagram
741,2024-04-14 01:18:21,1329,4,"[36, 12, 17]",USD,37,8.14,instagram
742,2024-04-14 17:42:19,683,9,"[30, 32, 29, 30]",USD,157,4.71,facebook
743,2024-04-14 21:09:15,552,7,"[33, 36]",USD,50,3.5000000000000004,direct
744,2024-04-15 01:38:58,1123,3,[15],USD,80,4.8,twitter
745,2024-04-16 08:38:54,1408,4,"[10, 3]",USD,170,37.4,organic
746,2024-04-17 00:48:01,1346,8,"[21, 21]",USD,108,11.88,ppc
747,2024-04-17 03:59:25,114,7,"[6, 33, 20]",USD,42,2.9400000000000004,twitter
748,2024-04-17 06:56:19,1300,3,"[20, 18, 1]",USD,245,14.7,facebook
749,2024-04-18 03:54:30,1387,9,[33],USD,20,0.6,ppc
750,2024-04-18 08:04:31,1408,3,"[6, 21]",USD,59,3.54,organic
751,2024-04-19 08:10:49,1034,4,[6],USD,5,1.1,facebook
752,2024-04-19 10:11:39,208,5,[33],USD,20,1.6,instagram
753,2024-04-19 19:33:12,1215,3,"[20, 32, 22]",USD,207,12.42,instagram
754,2024-04-20 05:40:33,979,9,[30],USD,6,0.18,facebook
755,2024-04-20 20:35:14,1450,5,"[14, 20]",USD,467,37.36,instagram
756,2024-04-21 10:11:52,581,7,[17],USD,3,0.21000000000000002,direct
757,2024-04-21 20:39:57,309,4,"[36, 3]",USD,160,35.2,direct
758,2024-04-21 22:02:46,451,8,[30],USD,6,0.66,instagram
759,2024-04-22 08:10:32,591,3,"[16, 17, 5, 21]",USD,227,13.62,direct
760,2024-04-23 00:27:06,1412,1,"[36, 17, 32]",USD,148,26.64,ppc
761,2024-04-25 13:31:33,350,1,"[32, 20, 24]",USD,231,41.58,instagram
762,2024-04-25 13:45:22,1365,4,"[32, 38, 10]",USD,180,39.6,instagram
763,2024-04-25 14:32:53,843,5,"[39, 19, 20, 18]",USD,38,3.04,direct
764,2024-04-25 21:51:57,1105,4,"[33, 30]",USD,26,5.72,facebook
765,2024-04-26 05:40:43,1405,4,"[30, 1]",USD,231,50.82,ppc
766,2024-04-26 08:47:12,187,9,[6],USD,5,0.15,organic
767,2024-04-27 05:41:37,1458,5,[32],USD,115,9.200000000000001,facebook
768,2024-04-28 00:13:09,1488,5,"[35, 21]",USD,74,5.92,facebook
769,2024-04-28 11:29:28,1110,4,"[18, 40]",USD,27,5.94,ppc
770,2024-04-29 15:25:12,1298,4,"[16, 36]",USD,150,33.0,organic
771,2024-04-30 02:58:07,1102,9,"[17, 18, 35, 23]",USD,111,3.33,instagram
772,2024-04-30 06:29:28,247,3,"[34, 8, 12]",USD,49,2.94,ppc
773,2024-04-30 06:53:52,1338,4,[7],USD,95,20.9,instagram
774,2024-04-30 11:02:06,231,5,"[12, 37]",USD,34,2.72,organic
775,2024-04-30 11:51:15,713,4,[32],USD,115,25.3,instagram
776,2024-04-30 17:55:43,172,1,"[22, 10]",USD,115,20.7,instagram
777,2024-05-01 00:53:05,833,3,"[11, 17, 32, 20, 16]",USD,325,19.5,facebook
778,2024-05-01 05:14:07,1349,2,"[28, 1]",USD,300,42.00000000000001,ppc
779,2024-05-01 07:25:05,435,4,"[35, 12]",USD,24,5.28,instagram
780,2024-05-01 21:48:19,1493,8,[1],USD,225,24.75,ppc
781,2024-05-02 00:54:14,497,5,[21],USD,54,4.32,ppc
782,2024-05-02 15:45:42,1199,5,[20],USD,17,1.36,ppc
783,2024-05-02 20:22:45,348,9,"[18, 12]",USD,7,0.21,instagram
784,2024-05-03 00:59:37,828,4,"[22, 5, 22]",USD,200,44.0,organic
785,2024-05-03 16:35:19,1344,4,"[21, 27, 22]",USD,194,42.68,facebook
786,2024-05-03 17:06:52,59,3,"[28, 10, 23, 2]",USD,450,27.0,organic
787,2024-05-04 18:32:51,196,7,[3],USD,130,9.100000000000001,twitter
788,2024-05-05 03:41:21,1474,3,[12],USD,4,0.24,organic
789,2024-05-05 10:25:18,1166,9,"[10, 36, 39, 3]",USD,215,6.45,ppc
790,2024-05-05 19:39:49,744,2,[18],USD,3,0.42000000000000004,facebook
791,2024-05-06 07:21:37,1115,7,[6],USD,5,0.35000000000000003,facebook
792,2024-05-07 03:42:50,1462,7,"[23, 27, 33]",USD,170,11.9,facebook
793,2024-05-07 07:45:22,595,4,"[39, 33, 20]",USD,52,11.44,direct
794,2024-05-07 11:11:30,925,7,[33],USD,20,1.4000000000000001,direct
795,2024-05-07 17:35:38,197,3,[10],USD,40,2.4,facebook
796,2024-05-07 19:19:31,190,3,"[39, 34]",USD,35,2.1,instagram
797,2024-05-08 07:26:32,835,9,"[15, 31]",USD,105,3.15,instagram
798,2024-05-08 10:14:52,167,8,"[12, 20]",USD,21,2.31,instagram
799,2024-05-08 13:25:53,415,4,[11],USD,70,15.4,organic
800,2024-05-09 02:24:50,51,9,[17],USD,3,0.09,instagram
801,2024-05-09 09:44:36,972,5,[29],USD,30,2.4,ppc
802,2024-05-09 17:38:57,1281,4,[8],USD,25,5.5,ppc
803,2024-05-09 20:30:45,426,7,"[24, 18, 38]",USD,127,8.89,direct
804,2024-05-09 22:54:59,1097,2,[1],USD,225,31.500000000000004,direct
805,2024-05-10 10:00:58,484,4,[12],USD,4,0.88,instagram
806,2024-05-10 11:55:10,1287,8,"[36, 17, 17, 35]",USD,56,6.16,facebook
807,2024-05-10 22:20:59,26,1,"[22, 36, 17]",USD,108,19.439999999999998,facebook
808,2024-05-11 02:21:23,146,3,"[29, 8]",USD,55,3.3,ppc
809,2024-05-11 04:58:58,697,3,[40],USD,24,1.44,ppc
810,2024-05-12 00:20:48,667,3,[12],USD,4,0.24,ppc
811,2024-05-12 07:30:20,1478,9,"[3, 24, 27]",USD,294,8.82,ppc
812,2024-05-13 13:51:00,307,7,"[29, 35]",USD,50,3.5000000000000004,twitter
813,2024-05-14 20:16:23,244,4,"[33, 18]",USD,23,5.06,direct
814,2024-05-15 09:14:09,173,9,"[8, 33, 40]",USD,69,2.07,organic
815,2024-05-15 09:52:54,514,8,[33],USD,20,2.2,instagram
816,2024-05-15 13:20:00,1187,4,"[35, 12, 31, 33, 2]",USD,319,70.18,instagram
817,2024-05-15 22:47:45,462,6,[34],USD,20,3.4000000000000004,ppc
818,2024-05-16 02:03:06,992,7,[6],USD,5,0.35000000000000003,organic
819,2024-05-16 04:13:49,218,7,[36],USD,30,2.1,organic
820,2024-05-16 07:20:19,1164,7,[24],USD,99,6.930000000000001,instagram
821,2024-05-16 14:25:09,811,4,"[17, 33, 3]",USD,153,33.660000000000004,ppc
822,2024-05-16 19:13:18,251,9,"[11, 34, 39, 36]",USD,135,4.05,ppc
823,2024-05-16 22:14:54,404,9,"[14, 39]",USD,465,13.95,instagram
824,2024-05-17 03:55:15,765,5,"[28, 35, 35]",USD,115,9.200000000000001,ppc
825,2024-05-17 05:00:32,206,8,[9],USD,60,6.6,ppc
826,2024-05-17 08:50:15,842,9,[1],USD,225,6.75,facebook
827,2024-05-18 04:14:03,651,4,[6],USD,5,1.1,ppc
828,2024-05-18 10:16:14,1053,8,"[32, 16, 16]",USD,355,39.05,facebook
829,2024-05-18 12:40:06,193,4,[25],USD,79,17.38,ppc
830,2024-05-18 14:03:11,1089,1,"[10, 29]",USD,70,12.6,ppc
831,2024-05-18 17:35:15,89,7,[20],USD,17,1.1900000000000002,facebook
832,2024-05-19 20:32:36,1108,7,"[38, 20]",USD,42,2.9400000000000004,facebook
833,2024-05-20 01:46:52,589,5,"[3, 17, 18]",USD,136,10.88,ppc
834,2024-05-20 10:08:37,305,2,[20],USD,17,2.3800000000000003,instagram
835,2024-05-20 12:40:16,60,9,"[38, 14, 25, 27]",USD,619,18.57,facebook
836,2024-05-21 03:16:24,504,4,[10],USD,40,8.8,organic
837,2024-05-21 14:05:24,133,9,[1],USD,225,6.75,instagram
838,2024-05-21 14:41:12,388,8,"[16, 18, 22, 16]",USD,318,34.98,instagram
839,2024-05-23 03:57:55,1319,4,"[12, 35, 27, 32]",USD,204,44.88,facebook
840,2024-05-24 22:08:08,1301,4,"[38, 12, 28, 34]",USD,124,27.28,instagram
841,2024-05-25 05:49:37,1027,3,"[8, 2]",USD,275,16.5,instagram
842,2024-05-25 08:40:42,445,5,[25],USD,79,6.32,instagram
843,2024-05-25 11:44:22,1176,3,[18],USD,3,0.18,ppc
844,2024-05-25 18:18:35,541,8,"[16, 30, 27]",USD,191,21.01,ppc
845,2024-05-26 00:56:20,954,4,"[27, 24, 5]",USD,214,47.08,ppc
846,2024-05-26 02:55:40,802,4,"[17, 28]",USD,78,17.16,instagram
847,2024-05-26 11:29:50,659,4,"[21, 1]",USD,279,61.38,facebook
848,2024-05-27 00:55:56,521,1,[40],USD,24,4.32,ppc
849,2024-05-27 02:11:05,485,5,"[34, 34]",USD,40,3.2,facebook
850,2024-05-27 05:11:45,1026,8,"[6, 27, 34]",USD,90,9.9,instagram
851,2024-05-27 17:00:23,1148,4,"[28, 35, 16]",USD,215,47.3,organic
852,2024-05-27 20:47:41,723,7,"[10, 20]",USD,57,3.99,instagram
853,2024-05-27 21:02:58,863,4,[7],USD,95,20.9,facebook
854,2024-05-28 04:07:18,1386,9,"[1, 1, 2, 24]",USD,799,23.97,instagram
855,2024-05-28 08:11:29,968,1,"[36, 32]",USD,145,26.099999999999998,facebook
856,2024-05-28 11:13:14,1248,6,"[30, 21, 1, 16]",USD,405,68.85000000000001,instagram
857,2024-05-28 11:17:16,647,4,[28],USD,75,16.5,facebook
858,2024-05-28 12:42:11,529,9,[37],USD,30,0.8999999999999999,facebook
859,2024-05-28 13:11:47,1056,2,"[18, 26]",USD,153,21.42,ppc
860,2024-05-28 13:23:27,320,4,"[1, 40, 18]",USD,252,55.44,organic
861,2024-05-28 18:27:57,1046,4,[24],USD,99,21.78,instagram
